,Secondary Display Type,Wireless Charging,Platform,Device Category,Brand,Pixel Density,Market Regions,Zoom,Display Type,ROM,Display Refresh Rate,CPU Clock,Sec. SIM Card Slot,Mass,Price,ppi,CPU Name,RAM,VidResolution,bluetooth
454,False,False,Android,Smartphone,Huawei,260,Asia,1.0,Color IPS TFT LCD display,128,90,2300,True,0.196,192.4791,241.847355808023,MediaTek Helio,6,2.0736,5.1
455,False,False,Android,Smartphone,BBK,398,Africa,1.0,AM-OLED display,256,120,2200,True,0.186,391.065,372.77952387166874,MediaTek Helio,8,8.2944,5.2
456,False,False,Android,Smartphone,BBK,395,Asia,1.0,Color IPS TFT LCD display,256,120,2400,True,0.193,408.56280000000004,367.95238597574365,Qualcomm Snapdragon,12,8.2944,5.2
457,False,True,Android,Smartphone,Huawei,444,Asia,5.0,AM-OLED display,128,120,3000,True,0.197,705.5136,424.2134202710644,Qualcomm Snapdragon,8,8.2944,5.2
458,False,False,Android,Smartphone,Samsung,393,Africa,1.0,AM-OLED display,256,120,2600,True,0.199,385.1991,365.2696804900991,MediaTek Dimensity,8,8.2944,5.3
459,False,False,Android,Smartphone,Motorola,270,North America,1.0,Color IPS TFT LCD display,64,90,1610,False,0.184,205.2944,247.2201804831308,UNISOC Tiger,4,2.0736,5.0
460,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,AM-OLED display,64,90,2050,True,0.179,267.9866,379.5773247281369,MediaTek Helio,6,2.0736,5.0
461,False,False,Android,Smartphone,Oppo,409,Asia,1.0,AM-OLED display,128,90,2300,True,0.173,475.864,381.60976699219844,Qualcomm Snapdragon,8,8.2944,5.1
462,False,False,Android,Smartphone,Kyocera,431,Asia,1.0,Color IPS TFT LCD display,64,0,2200,True,0.173,317.772,380.77122853381707,MediaTek Dimensity,4,2.0736,5.3
463,False,False,Android,Smartphone,Xiaomi,402,Africa,1.0,AM-OLED display,128,120,2400,True,0.1718,591.0655,381.9570175942679,Qualcomm Snapdragon,8,8.2944,5.2
464,False,False,Android,Smartphone,Huawei,429,Central America,1.0,AM-OLED display,256,120,2400,False,0.191,793.5504,410.01135643804326,Qualcomm Snapdragon,8,8.2944,5.2
465,True,True,Android,Smartphone,Samsung,425,Asia,1.0,AM-OLED display,512,120,3190,False,0.187,2012.0028,402.1245566962048,Qualcomm Snapdragon,8,8.2944,5.2
466,False,False,Android,Smartphone,Huawei,431,Asia,5.0,AM-OLED display,256,120,3000,True,0.199,770.1228,414.2428151466277,Qualcomm Snapdragon,12,8.2944,5.2
467,False,False,Android,Smartphone,Huawei,386,North America,1.0,Color IPS TFT LCD display,128,90,2400,False,0.191,421.55039999999997,367.4922897900013,Qualcomm Snapdragon,6,2.0736,5.0
468,False,True,iOS / iPadOS,Smartphone,Apple,460,Asia,6.0,AM-OLED display,256,120,3460,True,0.206,1398.9228,436.1759291239214,Apple A16,6,8.2944,5.3
469,False,False,Android,Smartphone,Xiaomi,399,Africa,1.0,Color IPS TFT LCD display,128,90,2400,True,0.195,259.4055,370.83667407536257,MediaTek Dimensity,6,2.0736,5.1
470,False,True,Android,Smartphone,Sony,642,Asia,5.2,AM-OLED display,256,120,3187,True,0.187,1989.988,590.6608024367538,Qualcomm Snapdragon,12,8.2944,5.3
471,False,False,Android,Smartphone,Xiaomi,405,Asia,1.0,Color IPS TFT LCD display,128,90,2000,True,0.181,157.0428,374.08515143962615,MediaTek Helio,4,2.0736,5.1
472,False,True,Android,Smartphone,Samsung,402,North America,3.0,AM-OLED display,128,120,2842,False,0.177,699.99,379.252052695958,Qualcomm Snapdragon,6,8.2944,5.0
473,False,False,Android,Smartphone,Xiaomi,405,Asia,1.0,Color IPS TFT LCD display,128,90,2000,True,0.181,185.0488,374.08515143962615,MediaTek Helio,6,2.0736,5.1
474,False,True,Android,Smartphone,Google,410,Asia,1.0,AM-OLED display,256,90,2800,False,0.207,834.1052,381.2167734326927,Samsung Google,8,8.2944,5.2
475,False,True,Android,Smartphone,Samsung,425,North America,3.0,AM-OLED display,128,120,2995,True,0.168,799.99,403.64753336144287,Qualcomm Snapdragon,8,33.1776,5.2
476,False,False,Android,Smartphone,Xiaomi,269,Asia,1.0,Color IPS TFT LCD display,32,60,2000,True,0.192,87.0866,245.01722419091715,MediaTek Helio,2,2.0736,5.0
477,False,False,Android,Tablet,Lenovo,212,Asia,1.0,Color IPS TFT LCD display,64,60,2210,False,0.506,493.22,180.44127495905946,Qualcomm Snapdragon,4,2.0736,5.1
478,False,False,Android,Smartphone,Oppo,410,Asia,1.0,AM-OLED display,128,90,2500,True,0.182,334.9866,379.4443684445006,MediaTek Dimensity,8,8.2944,5.2
479,False,False,Android,Smartphone,OnePlus,394,Asia,1.0,AM-OLED display,128,120,2850,True,0.188,522.5866,373.0240106823312,MediaTek Dimensity,8,8.2944,5.3
480,False,True,iOS / iPadOS,Smartphone,Apple,458,Asia,2.0,AM-OLED display,128,60,3233,True,0.203,1100.2428,434.8420224436595,Apple A15,6,8.2944,5.3
481,False,False,Android,Smartphone,BBK,398,Asia,2.0,AM-OLED display,256,120,3190,True,0.176,629.666,375.86914440773666,Qualcomm Snapdragon,12,8.2944,5.1
482,False,False,Android,Smartphone,Oppo,526,Asia,1.0,AM-OLED display,128,120,2995,True,0.199,612.9228,498.6599553092022,Qualcomm Snapdragon,8,33.1776,5.2
483,False,False,Android,Smartphone,BBK,412,Asia,1.0,AM-OLED display,128,90,2400,True,0.181,401.9866,381.775588888067,MediaTek Dimensity,8,8.2944,5.2
484,False,False,Android,Smartphone,Samsung,408,North America,1.0,AM-OLED display,128,120,2400,False,0.189,480.711988,379.2594806040699,Samsung Exynos,6,8.2944,5.1
485,False,False,Android,Tablet,Samsung,266,Asia,1.0,AM-OLED display,128,120,2995,False,0.567,1124.0905,246.91033014897363,Qualcomm Snapdragon,8,8.2944,5.2
486,False,True,Android,Smartphone,Xiaomi,521,Asia,2.0,AM-OLED display,512,120,3190,True,0.204,880.1628000000001,495.7041659282213,Qualcomm Snapdragon,12,33.1776,5.2
487,False,False,Android,Smartphone,Motorola,405,North America,1.0,Color IPS TFT LCD display,128,120,2210,True,0.184,347.1504,375.69783318610695,Qualcomm Snapdragon,4,2.0736,5.1
488,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color PLS TFT LCD display,64,90,2400,True,0.201,247.88660000000002,362.4354725582192,Samsung Exynos,4,2.0736,5.2
489,False,False,Android,Smartphone,Huawei,385,Asia,1.0,Color IPS TFT LCD display,128,120,2200,True,0.189,272.0277,364.6818299791296,Qualcomm Snapdragon,8,2.0736,5.1
490,False,False,Android,Smartphone,Xiaomi,401,Asia,1.0,Color IPS TFT LCD display,64,90,2200,True,0.201,214.38660000000002,370.7942711820296,MediaTek Helio,4,2.0736,5.3
491,False,False,Android,Smartphone,OnePlus,409,North America,1.0,AM-OLED display,128,60,2200,False,0.18,289.99,380.1227534550962,Qualcomm Snapdragon,6,2.0736,5.1
492,False,False,Android,Smartphone,Oppo,526,Asia,1.0,AM-OLED display,256,120,2995,True,0.189,660.0828,498.6599553092022,Qualcomm Snapdragon,8,33.1776,5.2
493,False,False,Android,Smartphone,Samsung,401,Central America,1.0,Color PLS TFT LCD display,64,120,2200,True,0.197,400.0049,367.50106696148276,Qualcomm Snapdragon,4,2.0736,5.1
494,True,True,Android,Smartphone,Samsung,388,North America,2.0,AM-OLED display,256,120,2842,False,0.271,1799.99,357.0787401361294,Qualcomm Snapdragon,12,8.2944,5.2
495,False,False,Android,Smartphone,BBK,397,Asia,1.0,AM-OLED display,256,120,3190,True,0.196,535.9866000000001,370.7348695560826,Qualcomm Snapdragon,12,8.2944,5.1
496,False,False,Android,Smartphone,Xiaomi,395,Africa,1.0,AM-OLED display,128,120,2600,True,0.187,469.20990000000006,371.88000167791574,MediaTek Dimensity,6,8.2944,5.2
497,False,False,Android,Smartphone,BBK,398,Asia,1.0,AM-OLED display,128,120,3190,True,0.198,424.2828,376.81274430601985,Qualcomm Snapdragon,8,8.2944,5.2
498,False,False,Android,Smartphone,Samsung,401,North America,1.0,Color PLS TFT LCD display,64,90,2200,False,0.205,199.99,362.4354725582192,MediaTek Dimensity,4,2.0736,5.2
499,False,False,Android,Smartphone,Sharp,436,Asia,2.0,AM-OLED display,64,60,2000,False,0.156,368.27700000000004,403.8980238021673,Qualcomm Snapdragon,4,8.2944,5.1
500,False,False,Android,Smartphone,Motorola,396,Asia,1.0,Color IPS TFT LCD display,128,144,2995,True,0.202,543.6855,370.34588607600307,Qualcomm Snapdragon,8,33.1776,5.2
501,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color IPS TFT LCD display,128,120,2400,False,0.198,371.7417,367.50106696148276,Samsung Exynos,6,8.2944,5.1
502,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,256,120,2400,True,0.189,298.5228,371.54942602628336,MediaTek Dimensity,8,8.2944,5.2
503,False,True,Android,Smartphone,Samsung,500,Africa,10.0,AM-OLED display,512,120,2995,True,0.228,1916.1866,478.33196406010677,Qualcomm Snapdragon,12,33.1776,5.2
504,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,Color IPS TFT LCD display,256,144,2850,True,0.198,361.4028,379.71757448805374,MediaTek Dimensity,8,8.2944,5.3
505,False,False,Android,Smartphone,BBK,270,Asia,1.0,Color IPS TFT LCD display,64,0,2320,True,0.179,164.865,247.05938193046973,MediaTek Helio,4,2.0736,5.0
506,False,False,Android,Smartphone,Meizu,395,Asia,1.0,AM-OLED display,128,120,3190,True,0.189,408.56280000000004,367.4993825824201,Qualcomm Snapdragon,8,8.2944,5.2
507,False,False,iOS / iPadOS,Tablet,Apple,264,North America,2.0,Color IPS TFT LCD display,512,120,3490,False,0.685,1599.0,245.37763725444734,Apple M2,8,8.2944,5.3
508,False,False,Android,Smartphone,Oppo,269,Asia,1.0,Color IPS TFT LCD display,128,90,2000,True,0.188,235.64280000000002,248.89393363592671,MediaTek Dimensity,8,2.0736,5.3
509,False,False,Android,Smartphone,BBK,270,Asia,1.0,Color IPS TFT LCD display,128,60,2400,True,0.182,267.866,246.18480159604127,Qualcomm Snapdragon,4,2.0736,5.0
510,False,False,Android,Smartphone,BBK,409,Asia,1.0,AM-OLED display,128,90,2600,True,0.175,440.00280000000004,383.05549539264706,MediaTek Dimensity,8,8.2944,5.2
511,False,False,Android,Smartphone,ZTE,387,Asia,1.0,AM-OLED display,1000,120,2995,True,0.235,1178.8428000000001,364.73858305591466,Qualcomm Snapdragon,18,33.1776,5.2
512,False,False,Android,Smartphone,Motorola,395,Asia,1.0,AM-OLED display,256,144,2995,True,0.194,534.3228,370.57175518539054,Qualcomm Snapdragon,12,8.2944,5.2
513,False,False,Android,Smartphone,ZTE,400,Asia,1.0,AM-OLED display,256,120,3187,True,0.228,768.7405000000001,381.8822654072761,Qualcomm Snapdragon,12,33.1776,5.3
514,False,False,Android,Smartphone,Asus,444,Europe,1.0,AM-OLED display,128,120,3190,True,0.169,569.5287999999999,415.87874535857145,Qualcomm Snapdragon,6,33.1776,5.2
515,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,64,90,2000,True,0.1855,188.4828,371.13262432856624,Qualcomm Snapdragon,6,8.2944,5.1
516,False,False,Android,Smartphone,ZTE,400,Asia,1.0,AM-OLED display,256,120,3187,True,0.228,691.5228000000001,381.8822654072761,Qualcomm Snapdragon,8,33.1776,5.3
517,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,0,2200,True,0.193,285.243,371.54942602628336,MediaTek Dimensity,4,8.2944,5.1
518,False,False,Android,Smartphone,Samsung,408,Eastern Europe,1.0,AM-OLED display,128,120,2400,True,0.189,552.2559,379.2594806040699,Samsung Exynos,6,8.2944,5.1
519,False,False,Android,Smartphone,Samsung,401,Australia,1.0,Color PLS TFT LCD display,128,90,2200,False,0.205,280.0052,362.4354725582192,MediaTek Dimensity,4,2.0736,5.2
520,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,Color IPS TFT LCD display,128,144,2850,True,0.2,314.2428,379.71757448805374,MediaTek Dimensity,8,8.2944,5.3
521,False,False,Android,Smartphone,Motorola,402,Asia,1.0,AM-OLED display,128,120,2200,True,0.17,254.5866,377.8729429350699,MediaTek Helio,6,2.0736,5.1
522,True,True,Android,Smartphone,Samsung,388,North America,2.0,AM-OLED display,256,120,2842,False,0.271,1818.715988,357.0787401361294,Qualcomm Snapdragon,12,8.2944,5.2
523,False,True,Android,Smartphone,Sony,643,Asia,1.5,AM-OLED display,512,120,2995,True,0.185,1591.5900000000001,590.6608024367538,Qualcomm Snapdragon,16,8.2944,5.2
524,False,False,Android,Smartphone,BBK,395,Asia,1.0,Color IPS TFT LCD display,256,120,2400,True,0.193,329.9628,367.93528928121555,Qualcomm Snapdragon,8,8.2944,5.2
525,False,True,Android,Smartphone,Samsung,425,Asia,3.0,AM-OLED display,128,120,2800,True,0.167,1005.6405000000001,403.64753336144287,Samsung Exynos,8,33.1776,5.2
526,False,False,Android,Smartphone,Samsung,296,Asia,1.0,Color PLS TFT LCD display,64,60,2200,False,0.168,298.48,262.9674714323413,MediaTek Dimensity,4,2.0736,5.2
527,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,90,2000,True,0.1855,282.8028,371.13262432856624,Qualcomm Snapdragon,8,8.2944,5.1
528,False,False,Android,Smartphone,Motorola,270,Asia,1.0,Color IPS TFT LCD display,64,60,1606,True,0.1795,129.9895,246.9154765759041,UNISOC Tiger,2,2.0736,5.0
529,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,0,2200,True,0.193,374.49300000000005,371.54942602628336,MediaTek Dimensity,8,8.2944,5.1
530,False,False,Android,Smartphone,Motorola,409,Asia,1.0,AM-OLED display,128,90,2400,True,0.169,267.9866,384.7429842835119,Qualcomm Snapdragon,6,2.0736,5.0
531,False,False,Android,Smartphone,Nokia,282,North America,1.0,Color IPS TFT LCD display,32,0,2000,False,0.1725,119.99,252.69341816524454,MediaTek Helio,3,2.0736,5.0
532,False,False,iOS / iPadOS,Tablet,Apple,264,Africa,1.0,Color IPS TFT LCD display,256,60,2990,False,0.481,1159.6255,238.06057715935194,Apple A14,4,8.2944,5.2
533,False,False,Android,Smartphone,BBK,398,Asia,1.0,AM-OLED display,256,120,3000,True,0.171,581.4828,377.76076547130737,MediaTek Dimensity,12,8.84736,5.2
534,False,False,Android,Smartphone,Motorola,270,Central America,1.0,Color IPS TFT LCD display,128,120,2200,False,0.189,249.99,247.2098493575738,Qualcomm Snapdragon,4,2.0736,5.1
535,False,False,Android,Smartphone,ZTE,395,Eastern Europe,1.0,AM-OLED display,128,0,2000,True,0.18409999999999999,296.00655000000006,370.9314047124352,UNISOC Tiger,4,2.0736,5.0
536,False,False,Android,Smartphone,Motorola,270,Eastern Europe,1.0,Color IPS TFT LCD display,128,90,2300,True,0.185,212.02550000000002,247.2201804831308,MediaTek Helio,4,2.0736,5.0
537,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,128,90,2000,True,0.1855,235.4856,371.13262432856624,Qualcomm Snapdragon,4,8.2944,5.1
538,False,False,Android,Smartphone,Nokia,270,Asia,1.0,Color IPS TFT LCD display,32,0,2000,False,0.189,271.25050000000005,245.15020251136275,MediaTek Helio,2,2.0736,5.0
539,False,False,Android,Smartphone,ZTE,400,Asia,1.0,AM-OLED display,256,120,3360,True,0.228,754.4028000000001,381.8822654072761,Qualcomm Snapdragon,12,33.1776,5.3
540,False,True,Android,Smartphone,Samsung,425,Asia,3.0,AM-OLED display,128,120,3360,True,0.168,817.2828000000001,402.65256146054804,Qualcomm Snapdragon,8,33.1776,5.3
541,False,False,Android,Smartphone,Xiaomi,396,Asia,1.0,Color IPS TFT LCD display,128,90,2200,True,0.199,296.00655000000006,367.1087731149827,Qualcomm Snapdragon,4,2.0736,5.0
542,False,True,iOS / iPadOS,Smartphone,Apple,460,Asia,2.0,AM-OLED display,512,60,3233,True,0.172,1770.9769999999999,434.1204188427978,Apple A15,6,8.2944,5.3
543,False,True,Android,Smartphone,Oppo,526,Asia,2.0,AM-OLED display,512,120,2995,True,0.218,943.0428,498.3153494659497,Qualcomm Snapdragon,12,8.2944,5.2
544,False,False,iOS / iPadOS,Tablet,Apple,265,Asia,1.0,Color IPS TFT LCD display,256,60,3200,False,0.462,1037.3628,239.14940472774754,Apple M1,8,8.2944,5.0
545,False,True,iOS / iPadOS,Smartphone,Apple,460,Asia,6.0,AM-OLED display,512,120,3460,True,0.24,2253.977,438.276342105136,Apple A16,6,8.2944,5.3
546,False,True,Android,Smartphone,Samsung,500,Asia,10.0,AM-OLED display,512,120,2995,True,0.228,1650.4428,478.33196406010677,Qualcomm Snapdragon,12,33.1776,5.2
547,False,False,Android,Smartphone,OnePlus,394,Asia,1.0,AM-OLED display,256,120,2850,True,0.186,424.2828,373.1110754144637,MediaTek Dimensity,8,8.2944,5.3
548,False,True,Android,Smartphone,Google,513,Asia,4.0,AM-OLED display,256,120,2800,False,0.21,1183.3155000000002,483.2291791407261,Samsung Google,12,8.2944,5.2
549,False,False,Android,Smartphone,BBK,398,Asia,2.5,AM-OLED display,128,120,2842,True,0.1999,550.0428,376.8433886814731,Qualcomm Snapdragon,8,8.2944,5.2
550,False,True,Android,Smartphone,Samsung,402,North America,3.0,AM-OLED display,128,120,2842,False,0.177,699.99,379.252052695958,Qualcomm Snapdragon,6,8.2944,5.0
551,False,False,Android,Smartphone,BBK,398,Asia,5.0,AM-OLED display,256,120,3000,True,0.185,736.9866000000001,380.0969097174142,MediaTek Dimensity,8,8.84736,5.2
552,False,False,Android,Smartphone,BBK,518,Asia,2.0,AM-OLED display,256,120,3190,True,0.207,675.8028,490.368066597541,Qualcomm Snapdragon,12,8.2944,5.3
554,False,False,Android,Smartphone,Xiaomi,409,Asia,1.0,Color IPS TFT LCD display,128,144,2850,True,0.2,282.8028,379.71757448805374,MediaTek Dimensity,6,8.2944,5.3
555,False,False,Android,Smartphone,ZTE,269,Asia,1.0,Color IPS TFT LCD display,128,90,2200,True,0.191,157.0428,247.52177431449581,UNISOC Tanggula,4,2.0736,5.0
556,False,True,Android,Smartphone,Samsung,402,North America,3.0,AM-OLED display,256,120,2842,True,0.177,769.99,379.252052695958,Qualcomm Snapdragon,8,8.2944,5.0
557,True,True,Android,Smartphone,Samsung,388,North America,2.0,AM-OLED display,512,120,2842,False,0.271,1899.99,357.0787401361294,Qualcomm Snapdragon,12,8.2944,5.2
558,False,False,Android,Smartphone,BBK,398,Asia,5.0,AM-OLED display,256,120,2842,True,0.1906,943.0428,379.3964805653668,Qualcomm Snapdragon,12,33.1776,5.2
559,False,False,Android,Smartphone,Huawei,395,Asia,1.0,AM-OLED display,512,120,2500,True,0.178,534.3228,377.1070961751177,Qualcomm Snapdragon,12,8.2944,5.2
560,False,False,Android,Smartphone,Asus,395,Asia,1.0,AM-OLED display,256,165,3187,True,0.239,707.2428,358.8971632224263,Qualcomm Snapdragon,8,33.1776,5.3
561,False,False,Android,Smartphone,ZTE,395,Asia,1.0,AM-OLED display,256,144,2840,True,0.186,709.5155000000001,372.19259460110044,Qualcomm Snapdragon,12,33.1776,5.2
562,False,False,Android,Smartphone,Samsung,401,Asia,1.0,Color IPS TFT LCD display,128,120,2400,True,0.215,348.3866,367.50106696148276,Samsung Exynos,8,8.2944,5.1
563,False,False,Android,Smartphone,ZTE,387,Asia,1.0,AM-OLED display,128,165,2842,True,0.22,709.5155000000001,358.28696813584975,Qualcomm Snapdragon,12,33.1776,5.1
564,False,False,Android,Smartphone,Xiaomi,395,Asia,1.0,Color IPS TFT LCD display,128,60,2300,True,0.209,267.866,366.0334712856186,Qualcomm Snapdragon,6,8.2944,5.0
565,False,True,iOS / iPadOS,Smartphone,Apple,460,Asia,6.0,AM-OLED display,128,120,3460,True,0.24,1241.0588,438.276342105136,Apple A16,6,8.2944,5.3
566,False,False,Android,Smartphone,Motorola,395,North America,1.0,Color IPS TFT LCD display,256,120,2200,False,0.215,499.99,368.60994796043644,Qualcomm Snapdragon,8,2.0736,5.1
567,False,False,Android,Smartphone,Motorola,405,Asia,1.0,Color IPS TFT LCD display,128,120,2210,True,0.184,294.7812,375.69783318610695,Qualcomm Snapdragon,4,2.0736,5.1
568,False,False,Android,Smartphone,Caterpillar,293,Africa,1.0,Color IPS TFT LCD display,32,0,1800,True,0.22,330.79990000000004,228.68029912754494,MediaTek Helio,3,2.0736,5.0
569,False,False,Android,Smartphone,Huawei,391,Asia,1.0,Color IPS TFT LCD display,128,90,2400,True,0.177,272.31655,370.52226418122206,Qualcomm Snapdragon,6,2.0736,5.0
570,False,True,Android,Smartphone,FIH,263,North America,1.0,Color IPS TFT LCD display,64,0,2200,False,0.222,189.99,235.6897412491779,MediaTek Dimensity,4,2.0736,5.1
571,False,False,Android,Smartphone,Oppo,270,Africa,1.0,Color IPS TFT LCD display,64,60,1600,True,0.186,191.528,246.47599729015818,"UNISOC SC9863A,",3,2.0736,4.2
572,False,True,iOS / iPadOS,Smartphone,Apple,460,Africa,3.0,AM-OLED display,256,120,3780,True,0.187,1521.1259000000002,439.3977755472112,Apple A17,8,8.2944,5.3
573,False,False,Android,Smartphone,Motorola,405,Asia,1.0,Color IPS TFT LCD display,128,90,2400,True,0.184,220.90120000000002,375.8992317398959,Qualcomm Snapdragon,4,2.0736,5.0
574,True,True,Android,Smartphone,Huawei,428,Asia,5.0,AM-OLED display,1000,120,3190,True,0.2425,2515.0428,400.8438456804213,Qualcomm Snapdragon,12,8.2944,5.2
575,False,False,Android,Smartphone,BBK,388,Asia,1.0,AM-OLED display,512,120,3190,True,0.182,518.6028,370.66921325855174,Qualcomm Snapdragon,12,8.2944,5.2
576,False,True,Android,Smartphone,BBK,518,Asia,5.0,AM-OLED display,256,120,2995,True,0.219,864.4428,492.4908953792472,Qualcomm Snapdragon,8,33.1776,5.2
577,False,False,Android,Smartphone,BBK,401,Asia,1.0,Color IPS TFT LCD display,256,60,2400,True,0.194,282.8028,370.99127041944087,MediaTek Dimensity,8,2.0736,5.1
